UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW,XEFGNDRU,EFGNDRUN,XEFGNDRA,EFGNDRAN,XEFGNDRU,EFGNDRUA,XEFGNDRK,EFGNDRKN
488253, 2,99,3,1,R,69,R,43,R,26,R,0,R,0,R,0,R,2,R,1,R,1,R,14,R,10,R,4,R,23,R,17,R,6,R,0,R,0,R,0,R,17,R,8,R,9,R,1,R,0,R,1,R,11,R,7,R,4,R,1,R,0,R,1,R,0,R,0,R,0,R,69
488253, 3,99,3,1,R,69,R,43,R,26,R,0,R,0,R,0,R,2,R,1,R,1,R,14,R,10,R,4,R,23,R,17,R,6,R,0,R,0,R,0,R,17,R,8,R,9,R,1,R,0,R,1,R,11,R,7,R,4,R,1,R,0,R,1,A,,A,,A,,A,
488253, 4,99,3,1,R,27,R,18,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,4,R,1,R,8,R,7,R,1,R,0,R,0,R,0,R,7,R,2,R,5,R,1,R,0,R,1,R,5,R,5,R,0,R,1,R,0,R,1,A,,A,,A,,A,
488253, 5,99,3,1,R,42,R,25,R,17,R,0,R,0,R,0,R,2,R,1,R,1,R,9,R,6,R,3,R,15,R,10,R,5,R,0,R,0,R,0,R,10,R,6,R,4,R,0,R,0,R,0,R,6,R,2,R,4,R,0,R,0,R,0,A,,A,,A,,A,
488253,20,99,3,1,R,42,R,25,R,17,R,0,R,0,R,0,R,2,R,1,R,1,R,9,R,6,R,3,R,15,R,10,R,5,R,0,R,0,R,0,R,10,R,6,R,4,R,0,R,0,R,0,R,6,R,2,R,4,R,0,R,0,R,0,A,,A,,A,,A,
488253,21,14,1,4,R,42,R,29,R,13,R,0,R,0,R,0,R,2,R,1,R,1,R,9,R,6,R,3,R,15,R,11,R,4,R,0,R,0,R,0,R,8,R,5,R,3,R,0,R,0,R,0,R,7,R,6,R,1,R,1,R,0,R,1,A,,A,,A,,A,
488253,22, 8,1,1,R,42,R,29,R,13,R,0,R,0,R,0,R,2,R,1,R,1,R,9,R,6,R,3,R,15,R,11,R,4,R,0,R,0,R,0,R,8,R,5,R,3,R,0,R,0,R,0,R,7,R,6,R,1,R,1,R,0,R,1,A,,A,,A,,A,
488253,23, 6,1,1,R,42,R,29,R,13,R,0,R,0,R,0,R,2,R,1,R,1,R,9,R,6,R,3,R,15,R,11,R,4,R,0,R,0,R,0,R,8,R,5,R,3,R,0,R,0,R,0,R,7,R,6,R,1,R,1,R,0,R,1,A,,A,,A,,A,
488253,24, 1,1,1,R,17,R,12,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,6,R,5,R,1,R,0,R,0,R,0,R,2,Z,0,R,2,R,0,R,0,R,0,R,4,R,4,R,0,R,1,R,0,R,1,A,,A,,A,,A,
488253,25,99,1,1,R,25,R,17,R,8,R,0,R,0,R,0,R,2,R,1,R,1,R,5,R,3,R,2,R,9,R,6,R,3,R,0,R,0,R,0,R,6,R,5,R,1,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,A,,A,,A,,A,
488253,40, 3,1,1,R,25,R,17,R,8,R,0,R,0,R,0,R,2,R,1,R,1,R,5,R,3,R,2,R,9,R,6,R,3,R,0,R,0,R,0,R,6,R,5,R,1,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,A,,A,,A,,A,
488253,41,28,2,4,R,27,R,14,R,13,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,4,R,1,R,8,R,6,R,2,R,0,R,0,R,0,R,9,R,3,R,6,R,1,R,0,R,1,R,4,R,1,R,3,R,0,R,0,R,0,A,,A,,A,,A,
488253,42,22,2,1,R,27,R,14,R,13,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,4,R,1,R,8,R,6,R,2,R,0,R,0,R,0,R,9,R,3,R,6,R,1,R,0,R,1,R,4,R,1,R,3,R,0,R,0,R,0,A,,A,,A,,A,
488253,43,20,2,1,R,27,R,14,R,13,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,4,R,1,R,8,R,6,R,2,R,0,R,0,R,0,R,9,R,3,R,6,R,1,R,0,R,1,R,4,R,1,R,3,R,0,R,0,R,0,A,,A,,A,,A,
488253,44,15,2,1,R,10,R,6,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,5,R,2,R,3,R,1,R,0,R,1,R,1,R,1,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488253,45,99,2,1,R,17,R,8,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,6,R,4,R,2,R,0,R,0,R,0,R,4,R,1,R,3,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,A,,A,,A,,A,
488253,60,17,2,1,R,17,R,8,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,6,R,4,R,2,R,0,R,0,R,0,R,4,R,1,R,3,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,A,,A,,A,,A,
488262, 1,29,3,4,R,12,R,8,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,7,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,Z,0,R,12
488262, 2,99,3,1,R,12,R,8,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,7,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12
488262, 3,99,3,1,R,12,R,8,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,7,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262, 4,99,3,1,R,10,R,6,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,5,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262, 5,99,3,1,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262,20,99,3,1,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262,21,14,1,4,R,6,R,5,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,4,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262,22, 8,1,1,R,6,R,5,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,4,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262,23, 6,1,1,R,6,R,5,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,4,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262,24, 1,1,1,R,5,R,4,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262,25,99,1,1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262,40, 3,1,1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262,41,28,2,4,R,6,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262,42,22,2,1,R,6,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262,43,20,2,1,R,6,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262,44,15,2,1,R,5,R,2,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262,45,99,2,1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488262,60,17,2,1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488271, 1,29,3,4,R,85,R,2,R,83,R,1,Z,0,R,1,R,2,R,1,R,1,R,4,Z,0,R,4,R,12,Z,0,R,12,R,4,Z,0,R,4,R,57,Z,0,R,57,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,Z,0,R,85
488271, 2,99,3,1,R,85,R,2,R,83,R,1,Z,0,R,1,R,2,R,1,R,1,R,4,Z,0,R,4,R,12,Z,0,R,12,R,4,Z,0,R,4,R,57,Z,0,R,57,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,85
488271, 3,99,3,1,R,85,R,2,R,83,R,1,Z,0,R,1,R,2,R,1,R,1,R,4,Z,0,R,4,R,12,Z,0,R,12,R,4,Z,0,R,4,R,57,Z,0,R,57,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
488271, 4,99,3,1,R,55,R,2,R,53,R,1,Z,0,R,1,R,1,R,1,Z,0,R,2,Z,0,R,2,R,8,Z,0,R,8,R,1,Z,0,R,1,R,39,Z,0,R,39,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
488271, 5,99,3,1,R,30,Z,0,R,30,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,Z,0,R,2,R,4,Z,0,R,4,R,3,Z,0,R,3,R,18,Z,0,R,18,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
488271,20,99,3,1,R,30,Z,0,R,30,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,Z,0,R,2,R,4,Z,0,R,4,R,3,Z,0,R,3,R,18,Z,0,R,18,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
488271,21,14,1,4,R,85,R,2,R,83,R,1,Z,0,R,1,R,2,R,1,R,1,R,4,Z,0,R,4,R,12,Z,0,R,12,R,4,Z,0,R,4,R,57,Z,0,R,57,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
488271,22, 8,1,1,R,85,R,2,R,83,R,1,Z,0,R,1,R,2,R,1,R,1,R,4,Z,0,R,4,R,12,Z,0,R,12,R,4,Z,0,R,4,R,57,Z,0,R,57,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
488271,23, 6,1,1,R,85,R,2,R,83,R,1,Z,0,R,1,R,2,R,1,R,1,R,4,Z,0,R,4,R,12,Z,0,R,12,R,4,Z,0,R,4,R,57,Z,0,R,57,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
488271,24, 1,1,1,R,55,R,2,R,53,R,1,Z,0,R,1,R,1,R,1,Z,0,R,2,Z,0,R,2,R,8,Z,0,R,8,R,1,Z,0,R,1,R,39,Z,0,R,39,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
488271,25,99,1,1,R,30,Z,0,R,30,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,Z,0,R,2,R,4,Z,0,R,4,R,3,Z,0,R,3,R,18,Z,0,R,18,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
488271,40, 3,1,1,R,30,Z,0,R,30,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,Z,0,R,2,R,4,Z,0,R,4,R,3,Z,0,R,3,R,18,Z,0,R,18,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
488280, 1,29,3,4,R,37,R,29,R,8,R,0,R,0,R,0,R,2,R,0,R,2,R,7,R,6,R,1,R,14,R,10,R,4,R,0,R,0,R,0,R,9,R,8,R,1,R,4,R,4,R,0,R,0,R,0,R,0,R,1,R,1,R,0,Z,0,R,0,Z,0,R,37
488280, 2,99,3,1,R,37,R,29,R,8,R,0,R,0,R,0,R,2,R,0,R,2,R,7,R,6,R,1,R,14,R,10,R,4,R,0,R,0,R,0,R,9,R,8,R,1,R,4,R,4,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,37
488280, 3,99,3,1,R,37,R,29,R,8,R,0,R,0,R,0,R,2,R,0,R,2,R,7,R,6,R,1,R,14,R,10,R,4,R,0,R,0,R,0,R,9,R,8,R,1,R,4,R,4,R,0,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,
488280, 4,99,3,1,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488280, 5,99,3,1,R,34,R,28,R,6,R,0,R,0,R,0,R,2,R,0,R,2,R,7,R,6,R,1,R,11,R,9,R,2,R,0,R,0,R,0,R,9,R,8,R,1,R,4,R,4,R,0,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,
488280,20,99,3,1,R,34,R,28,R,6,R,0,R,0,R,0,R,2,R,0,R,2,R,7,R,6,R,1,R,11,R,9,R,2,R,0,R,0,R,0,R,9,R,8,R,1,R,4,R,4,R,0,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,
488280,21,14,1,4,R,37,R,29,R,8,R,0,R,0,R,0,R,2,R,0,R,2,R,7,R,6,R,1,R,14,R,10,R,4,R,0,R,0,R,0,R,9,R,8,R,1,R,4,R,4,R,0,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,
488280,22, 8,1,1,R,37,R,29,R,8,R,0,R,0,R,0,R,2,R,0,R,2,R,7,R,6,R,1,R,14,R,10,R,4,R,0,R,0,R,0,R,9,R,8,R,1,R,4,R,4,R,0,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,
488280,23, 6,1,1,R,37,R,29,R,8,R,0,R,0,R,0,R,2,R,0,R,2,R,7,R,6,R,1,R,14,R,10,R,4,R,0,R,0,R,0,R,9,R,8,R,1,R,4,R,4,R,0,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,
488280,24, 1,1,1,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488280,25,99,1,1,R,34,R,28,R,6,R,0,R,0,R,0,R,2,R,0,R,2,R,7,R,6,R,1,R,11,R,9,R,2,R,0,R,0,R,0,R,9,R,8,R,1,R,4,R,4,R,0,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,
488280,40, 3,1,1,R,34,R,28,R,6,R,0,R,0,R,0,R,2,R,0,R,2,R,7,R,6,R,1,R,11,R,9,R,2,R,0,R,0,R,0,R,9,R,8,R,1,R,4,R,4,R,0,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,
488299, 1,29,3,4,R,47,R,9,R,38,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,46,R,8,R,38,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,Z,0,R,47
488299, 2,99,3,1,R,47,R,9,R,38,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,46,R,8,R,38,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,47
488299, 3,99,3,1,R,47,R,9,R,38,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,46,R,8,R,38,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299, 4,99,3,1,R,38,R,9,R,29,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,37,R,8,R,29,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299, 5,99,3,1,R,9,R,0,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,0,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299,20,99,3,1,R,9,R,0,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,0,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299,21,14,1,4,R,37,R,9,R,28,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,36,R,8,R,28,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299,22, 8,1,1,R,37,R,9,R,28,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,36,R,8,R,28,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299,23, 6,1,1,R,37,R,9,R,28,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,36,R,8,R,28,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299,24, 1,1,1,R,29,R,9,R,20,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,28,R,8,R,20,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299,25,99,1,1,R,8,R,0,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,0,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299,40, 3,1,1,R,8,R,0,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,0,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299,41,28,2,4,R,10,R,0,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,0,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299,42,22,2,1,R,10,R,0,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,0,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299,43,20,2,1,R,10,R,0,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,0,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299,44,15,2,1,R,9,R,0,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,0,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299,45,99,2,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488299,60,17,2,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
488305, 1,29,3,4,R,114,R,74,R,40,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,8,R,2,R,12,R,9,R,3,R,0,R,0,R,0,R,77,R,49,R,28,R,5,R,3,R,2,R,2,R,1,R,1,R,8,R,4,R,4,R,2,A,,R,2,R,112
488305, 2,99,3,1,R,114,R,74,R,40,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,8,R,2,R,12,R,9,R,3,R,0,R,0,R,0,R,77,R,49,R,28,R,5,R,3,R,2,R,2,R,1,R,1,R,8,R,4,R,4,R,2,A,,R,2,R,112
488305, 3,99,3,1,R,106,R,72,R,34,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,8,R,2,R,12,R,9,R,3,R,0,R,0,R,0,R,71,R,48,R,23,R,5,R,3,R,2,R,0,R,0,R,0,R,8,R,4,R,4,A,,A,,A,,A,
488305, 4,99,3,1,R,25,R,17,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,18,R,11,R,7,R,1,R,1,R,0,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,
488305, 5,99,3,1,R,81,R,55,R,26,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,5,R,2,R,10,R,8,R,2,R,0,R,0,R,0,R,53,R,37,R,16,R,4,R,2,R,2,R,0,R,0,R,0,R,7,R,3,R,4,A,,A,,A,,A,
488305,11,99,3,1,R,8,R,2,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,1,R,5,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,A,,A,,A,,A,
488305,19,99,3,1,R,9,R,6,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,A,,A,,A,,A,
488305,20,99,3,1,R,72,R,49,R,23,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,2,R,2,R,8,R,7,R,1,R,0,R,0,R,0,R,50,R,35,R,15,R,4,R,2,R,2,R,0,R,0,R,0,R,6,R,3,R,3,A,,A,,A,,A,
488305,21,14,1,4,R,77,R,51,R,26,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,7,R,2,R,5,R,3,R,2,R,0,R,0,R,0,R,51,R,34,R,17,R,4,R,3,R,1,R,0,R,0,R,0,R,8,R,4,R,4,A,,A,,A,,A,
488305,22, 8,1,1,R,77,R,51,R,26,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,7,R,2,R,5,R,3,R,2,R,0,R,0,R,0,R,51,R,34,R,17,R,4,R,3,R,1,R,0,R,0,R,0,R,8,R,4,R,4,A,,A,,A,,A,
488305,23, 6,1,1,R,77,R,51,R,26,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,7,R,2,R,5,R,3,R,2,R,0,R,0,R,0,R,51,R,34,R,17,R,4,R,3,R,1,R,0,R,0,R,0,R,8,R,4,R,4,A,,A,,A,,A,
488305,24, 1,1,1,R,22,R,15,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,17,R,10,R,7,R,1,R,1,R,0,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,
488305,25,99,1,1,R,55,R,36,R,19,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,4,R,2,R,5,R,3,R,2,R,0,R,0,R,0,R,34,R,24,R,10,R,3,R,2,R,1,R,0,R,0,R,0,R,7,R,3,R,4,A,,A,,A,,A,
488305,39, 2,1,1,R,5,R,3,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,A,,A,,A,,A,
488305,40, 3,1,1,R,50,R,33,R,17,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,2,R,2,R,3,R,2,R,1,R,0,R,0,R,0,R,34,R,24,R,10,R,3,R,2,R,1,R,0,R,0,R,0,R,6,R,3,R,3,A,,A,,A,,A,
