UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
484048,21,14,1,4,R,6,R,5,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,4,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484048,22, 8,1,1,R,6,R,5,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,4,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484048,23, 6,1,1,R,6,R,5,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,4,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484048,24, 1,1,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484048,25,99,1,1,R,5,R,4,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484048,40, 3,1,1,R,5,R,4,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484057, 1,29,3,4,R,175,R,15,R,160,Z,0,Z,0,Z,0,R,151,R,15,R,136,R,12,Z,0,R,12,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484057, 2,99,3,1,R,175,R,15,R,160,Z,0,Z,0,Z,0,R,151,R,15,R,136,R,12,Z,0,R,12,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484057, 3,99,3,1,R,175,R,15,R,160,Z,0,Z,0,Z,0,R,151,R,15,R,136,R,12,Z,0,R,12,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484057, 4,99,3,1,R,84,R,8,R,76,Z,0,Z,0,Z,0,R,72,R,8,R,64,R,6,Z,0,R,6,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484057, 5,99,3,1,R,91,R,7,R,84,Z,0,Z,0,Z,0,R,79,R,7,R,72,R,6,Z,0,R,6,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484057,20,99,3,1,R,91,R,7,R,84,Z,0,Z,0,Z,0,R,79,R,7,R,72,R,6,Z,0,R,6,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484057,21,14,1,4,R,37,R,6,R,31,Z,0,Z,0,Z,0,R,35,R,6,R,29,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484057,22, 8,1,1,R,37,R,6,R,31,Z,0,Z,0,Z,0,R,35,R,6,R,29,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484057,23, 6,1,1,R,37,R,6,R,31,Z,0,Z,0,Z,0,R,35,R,6,R,29,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484057,24, 1,1,1,R,21,R,2,R,19,Z,0,Z,0,Z,0,R,19,R,2,R,17,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484057,25,99,1,1,R,16,R,4,R,12,Z,0,Z,0,Z,0,R,16,R,4,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484057,40, 3,1,1,R,16,R,4,R,12,Z,0,Z,0,Z,0,R,16,R,4,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484057,41,28,2,4,R,138,R,9,R,129,Z,0,Z,0,Z,0,R,116,R,9,R,107,R,11,Z,0,R,11,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484057,42,22,2,1,R,138,R,9,R,129,Z,0,Z,0,Z,0,R,116,R,9,R,107,R,11,Z,0,R,11,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484057,43,20,2,1,R,138,R,9,R,129,Z,0,Z,0,Z,0,R,116,R,9,R,107,R,11,Z,0,R,11,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484057,44,15,2,1,R,63,R,6,R,57,Z,0,Z,0,Z,0,R,53,R,6,R,47,R,5,Z,0,R,5,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484057,45,99,2,1,R,75,R,3,R,72,Z,0,Z,0,Z,0,R,63,R,3,R,60,R,6,Z,0,R,6,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484057,60,17,2,1,R,75,R,3,R,72,Z,0,Z,0,Z,0,R,63,R,3,R,60,R,6,Z,0,R,6,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484066, 1,29,3,4,R,246,R,7,R,239,R,2,R,0,R,2,R,5,R,0,R,5,R,63,R,1,R,62,R,15,R,0,R,15,R,0,R,0,R,0,R,152,R,6,R,146,R,7,R,0,R,7,R,2,R,0,R,2,R,0,R,0,R,0
484066, 2,99,3,1,R,246,R,7,R,239,R,2,R,0,R,2,R,5,R,0,R,5,R,63,R,1,R,62,R,15,R,0,R,15,R,0,R,0,R,0,R,152,R,6,R,146,R,7,R,0,R,7,R,2,R,0,R,2,R,0,R,0,R,0
484066, 3,99,3,1,R,246,R,7,R,239,R,2,R,0,R,2,R,5,R,0,R,5,R,63,R,1,R,62,R,15,R,0,R,15,R,0,R,0,R,0,R,152,R,6,R,146,R,7,R,0,R,7,R,2,R,0,R,2,R,0,R,0,R,0
484066, 4,99,3,1,R,136,R,3,R,133,R,2,R,0,R,2,R,3,R,0,R,3,R,39,R,1,R,38,R,6,R,0,R,6,R,0,R,0,R,0,R,83,R,2,R,81,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0
484066, 5,99,3,1,R,110,R,4,R,106,R,0,R,0,R,0,R,2,R,0,R,2,R,24,R,0,R,24,R,9,R,0,R,9,R,0,R,0,R,0,R,69,R,4,R,65,R,4,R,0,R,4,R,2,R,0,R,2,R,0,R,0,R,0
484066,19,99,3,1,R,11,R,1,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,1,R,8,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
484066,20,99,3,1,R,99,R,3,R,96,R,0,R,0,R,0,R,2,R,0,R,2,R,23,R,0,R,23,R,9,R,0,R,9,R,0,R,0,R,0,R,60,R,3,R,57,R,3,R,0,R,3,R,2,R,0,R,2,R,0,R,0,R,0
484066,21,14,1,4,R,246,R,7,R,239,R,2,R,0,R,2,R,5,R,0,R,5,R,63,R,1,R,62,R,15,R,0,R,15,R,0,R,0,R,0,R,152,R,6,R,146,R,7,R,0,R,7,R,2,R,0,R,2,R,0,R,0,R,0
484066,22, 8,1,1,R,246,R,7,R,239,R,2,R,0,R,2,R,5,R,0,R,5,R,63,R,1,R,62,R,15,R,0,R,15,R,0,R,0,R,0,R,152,R,6,R,146,R,7,R,0,R,7,R,2,R,0,R,2,R,0,R,0,R,0
484066,23, 6,1,1,R,246,R,7,R,239,R,2,R,0,R,2,R,5,R,0,R,5,R,63,R,1,R,62,R,15,R,0,R,15,R,0,R,0,R,0,R,152,R,6,R,146,R,7,R,0,R,7,R,2,R,0,R,2,R,0,R,0,R,0
484066,24, 1,1,1,R,136,R,3,R,133,R,2,R,0,R,2,R,3,R,0,R,3,R,39,R,1,R,38,R,6,R,0,R,6,R,0,R,0,R,0,R,83,R,2,R,81,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0
484066,25,99,1,1,R,110,R,4,R,106,R,0,R,0,R,0,R,2,R,0,R,2,R,24,R,0,R,24,R,9,R,0,R,9,R,0,R,0,R,0,R,69,R,4,R,65,R,4,R,0,R,4,R,2,R,0,R,2,R,0,R,0,R,0
484066,39, 2,1,1,R,11,R,1,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,1,R,8,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
484066,40, 3,1,1,R,99,R,3,R,96,R,0,R,0,R,0,R,2,R,0,R,2,R,23,R,0,R,23,R,9,R,0,R,9,R,0,R,0,R,0,R,60,R,3,R,57,R,3,R,0,R,3,R,2,R,0,R,2,R,0,R,0,R,0
484075, 1,29,3,4,R,50,R,45,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,38,R,34,R,4,R,3,R,3,R,0,R,0,R,0,R,0,R,9,R,8,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075, 2,99,3,1,R,50,R,45,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,38,R,34,R,4,R,3,R,3,R,0,R,0,R,0,R,0,R,9,R,8,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075, 3,99,3,1,R,50,R,45,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,38,R,34,R,4,R,3,R,3,R,0,R,0,R,0,R,0,R,9,R,8,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075, 4,99,3,1,R,18,R,17,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,14,R,13,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075, 5,99,3,1,R,32,R,28,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,24,R,21,R,3,R,2,R,2,R,0,R,0,R,0,R,0,R,6,R,5,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075,20,99,3,1,R,32,R,28,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,24,R,21,R,3,R,2,R,2,R,0,R,0,R,0,R,0,R,6,R,5,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075,21,14,1,4,R,40,R,37,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,29,R,26,R,3,R,3,R,3,R,0,R,0,R,0,R,0,R,8,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075,22, 8,1,1,R,40,R,37,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,29,R,26,R,3,R,3,R,3,R,0,R,0,R,0,R,0,R,8,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075,23, 6,1,1,R,40,R,37,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,29,R,26,R,3,R,3,R,3,R,0,R,0,R,0,R,0,R,8,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075,24, 1,1,1,R,14,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,10,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075,25,99,1,1,R,26,R,23,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,19,R,16,R,3,R,2,R,2,R,0,R,0,R,0,R,0,R,5,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075,40, 3,1,1,R,26,R,23,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,19,R,16,R,3,R,2,R,2,R,0,R,0,R,0,R,0,R,5,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075,41,28,2,4,R,10,R,8,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,8,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075,42,22,2,1,R,10,R,8,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,8,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075,43,20,2,1,R,10,R,8,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,8,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075,44,15,2,1,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075,45,99,2,1,R,6,R,5,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484075,60,17,2,1,R,6,R,5,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484084, 1,29,3,4,R,83,R,1,R,82,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,Z,0,R,9,R,15,Z,0,R,15,Z,0,Z,0,Z,0,R,53,R,1,R,52,R,6,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084, 2,99,3,1,R,83,R,1,R,82,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,Z,0,R,9,R,15,Z,0,R,15,Z,0,Z,0,Z,0,R,53,R,1,R,52,R,6,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084, 3,99,3,1,R,83,R,1,R,82,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,Z,0,R,9,R,15,Z,0,R,15,Z,0,Z,0,Z,0,R,53,R,1,R,52,R,6,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084, 4,99,3,1,R,20,Z,0,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,12,Z,0,R,12,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084, 5,99,3,1,R,63,R,1,R,62,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,Z,0,R,7,R,10,Z,0,R,10,Z,0,Z,0,Z,0,R,41,R,1,R,40,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084,20,99,3,1,R,63,R,1,R,62,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,Z,0,R,7,R,10,Z,0,R,10,Z,0,Z,0,Z,0,R,41,R,1,R,40,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084,21,14,1,4,R,30,Z,0,R,30,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,23,Z,0,R,23,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084,22, 8,1,1,R,30,Z,0,R,30,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,23,Z,0,R,23,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084,23, 6,1,1,R,30,Z,0,R,30,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,23,Z,0,R,23,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084,24, 1,1,1,R,10,Z,0,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084,25,99,1,1,R,20,Z,0,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084,40, 3,1,1,R,20,Z,0,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084,41,28,2,4,R,53,R,1,R,52,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,R,6,R,12,Z,0,R,12,Z,0,Z,0,Z,0,R,30,R,1,R,29,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084,42,22,2,1,R,53,R,1,R,52,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,R,6,R,12,Z,0,R,12,Z,0,Z,0,Z,0,R,30,R,1,R,29,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084,43,20,2,1,R,53,R,1,R,52,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,R,6,R,12,Z,0,R,12,Z,0,Z,0,Z,0,R,30,R,1,R,29,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084,44,15,2,1,R,10,Z,0,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084,45,99,2,1,R,43,R,1,R,42,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,R,6,R,7,Z,0,R,7,Z,0,Z,0,Z,0,R,26,R,1,R,25,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484084,60,17,2,1,R,43,R,1,R,42,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,R,6,R,7,Z,0,R,7,Z,0,Z,0,Z,0,R,26,R,1,R,25,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484093, 1,29,3,4,R,125,Z,0,R,125,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,49,Z,0,R,49,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,72,Z,0,R,72,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484093, 2,99,3,1,R,125,Z,0,R,125,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,49,Z,0,R,49,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,72,Z,0,R,72,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484093, 3,99,3,1,R,125,Z,0,R,125,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,49,Z,0,R,49,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,72,Z,0,R,72,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484093, 4,99,3,1,R,19,Z,0,R,19,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,Z,0,R,8,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,10,Z,0,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484093, 5,99,3,1,R,106,Z,0,R,106,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,41,Z,0,R,41,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,62,Z,0,R,62,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484093,20,99,3,1,R,106,Z,0,R,106,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,41,Z,0,R,41,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,62,Z,0,R,62,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484093,21,14,1,4,R,79,Z,0,R,79,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,32,Z,0,R,32,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,45,Z,0,R,45,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484093,22, 8,1,1,R,79,Z,0,R,79,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,32,Z,0,R,32,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,45,Z,0,R,45,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484093,23, 6,1,1,R,79,Z,0,R,79,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,32,Z,0,R,32,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,45,Z,0,R,45,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484093,24, 1,1,1,R,13,Z,0,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,R,6,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,6,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484093,25,99,1,1,R,66,Z,0,R,66,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,26,Z,0,R,26,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,39,Z,0,R,39,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484093,40, 3,1,1,R,66,Z,0,R,66,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,26,Z,0,R,26,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,39,Z,0,R,39,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484093,41,28,2,4,R,46,Z,0,R,46,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,17,Z,0,R,17,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,27,Z,0,R,27,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484093,42,22,2,1,R,46,Z,0,R,46,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,17,Z,0,R,17,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,27,Z,0,R,27,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484093,43,20,2,1,R,46,Z,0,R,46,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,17,Z,0,R,17,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,27,Z,0,R,27,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484093,44,15,2,1,R,6,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484093,45,99,2,1,R,40,Z,0,R,40,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,23,Z,0,R,23,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484093,60,17,2,1,R,40,Z,0,R,40,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,23,Z,0,R,23,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484109, 1,29,3,4,R,72,R,1,R,71,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,17,Z,0,R,17,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,48,R,1,R,47,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
