UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
176062, 2,"R",52,"A",,"A",,"R",52,"A",,"A",,"A",,"A",,"A",
176062, 3,"C",52,"A",,"A",,"C",52,"A",,"A",,"A",,"A",,"A",
176071, 1,"R",8677,"R",2020,"R",3084,"R",3573,"R",1942,"R",77,"R",0,"R",1,"R",0
176071, 2,"R",8677,"R",2020,"R",3084,"R",3573,"R",1942,"R",77,"R",0,"R",1,"R",0
176071, 3,"R",7281,"R",1992,"R",2952,"R",2337,"R",1915,"R",76,"R",0,"R",1,"R",0
176071,11,"R",1396,"R",28,"R",132,"R",1236,"R",27,"R",1,"R",0,"R",0,"R",0
176080, 1,"R",22986,"R",4762,"R",15544,"R",2680,"R",3123,"R",1559,"R",0,"R",80,"R",0
176080, 2,"R",18803,"R",2815,"R",14756,"R",1232,"R",2022,"R",749,"R",0,"R",44,"R",0
176080, 3,"R",18724,"R",2796,"R",14732,"R",1196,"R",2019,"R",735,"R",0,"R",42,"R",0
176080,11,"R",79,"R",19,"R",24,"R",36,"R",3,"R",14,"R",0,"R",2,"R",0
176080,12,"R",4183,"R",1947,"R",788,"R",1448,"R",1101,"R",810,"R",0,"R",36,"R",0
176169, 1,"R",3243,"R",669,"R",1520,"R",1054,"R",660,"R",9,"R",0,"R",0,"R",0
176169, 2,"R",3243,"R",669,"R",1520,"R",1054,"R",660,"R",9,"R",0,"R",0,"R",0
176169, 3,"R",2859,"R",379,"R",1496,"R",984,"R",371,"R",8,"R",0,"R",0,"R",0
176169,11,"R",384,"R",290,"R",24,"R",70,"R",289,"R",1,"R",0,"R",0,"R",0
176178, 1,"R",7092,"R",630,"R",2226,"R",4236,"R",603,"R",27,"R",0,"R",0,"R",0
176178, 2,"R",7092,"R",630,"R",2226,"R",4236,"R",603,"R",27,"R",0,"R",0,"R",0
176178, 3,"R",5399,"R",605,"R",2202,"R",2592,"R",580,"R",25,"R",0,"R",0,"R",0
176178,11,"R",1693,"R",25,"R",24,"R",1644,"R",23,"R",2,"R",0,"R",0,"R",0
176239, 1,"R",5065,"R",1128,"R",1831,"R",2106,"R",1080,"R",48,"R",0,"R",0,"R",0
176239, 2,"R",5065,"R",1128,"R",1831,"R",2106,"R",1080,"R",48,"R",0,"R",0,"R",0
176239, 3,"R",4359,"R",868,"R",1678,"R",1813,"R",823,"R",45,"R",0,"R",0,"R",0
176239,11,"R",706,"R",260,"R",153,"R",293,"R",257,"R",3,"R",0,"R",0,"R",0
176318, 1,"R",623,"R",67,"R",183,"R",373,"R",26,"R",41,"Z",0,"Z",0,"R",0
176318, 2,"R",623,"R",67,"R",183,"R",373,"R",26,"R",41,"Z",0,"Z",0,"R",0
176318, 3,"R",623,"R",67,"R",183,"R",373,"R",26,"R",41,"Z",0,"Z",0,"R",0
176336, 1,"R",62,"R",11,"R",33,"R",18,"R",8,"R",3,"Z",0,"Z",0,"R",0
176336, 2,"R",62,"R",11,"R",33,"R",18,"R",8,"R",3,"Z",0,"Z",0,"R",0
176336, 3,"R",61,"R",11,"R",33,"R",17,"R",8,"R",3,"Z",0,"Z",0,"R",0
176336,11,"R",1,"R",0,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",
176354, 1,"R",1888,"R",371,"R",846,"R",671,"R",313,"R",58,"R",0,"R",0,"R",0
176354, 2,"R",1888,"R",371,"R",846,"R",671,"R",313,"R",58,"R",0,"R",0,"R",0
176354, 3,"R",1675,"R",371,"R",846,"R",458,"R",313,"R",58,"R",0,"R",0,"R",0
176354,11,"R",213,"R",0,"R",0,"R",213,"A",,"A",,"A",,"A",,"A",
176372, 1,"R",14606,"R",6641,"R",7361,"R",604,"R",4953,"R",1608,"Z",0,"R",80,"R",0
176372, 2,"R",11451,"R",4774,"R",6513,"R",164,"R",3773,"R",949,"Z",0,"R",52,"R",0
176372, 3,"R",11348,"R",4721,"R",6482,"R",145,"R",3723,"R",946,"Z",0,"R",52,"R",0
176372,11,"R",103,"R",53,"R",31,"R",19,"R",50,"R",3,"Z",0,"Z",0,"R",0
176372,12,"R",3155,"R",1867,"R",848,"R",440,"R",1180,"R",659,"Z",0,"R",28,"R",0
176390, 1,"R",42,"A",,"A",,"R",42,"A",,"A",,"A",,"A",,"A",
176390, 2,"R",42,"A",,"A",,"R",42,"A",,"A",,"A",,"A",,"A",
176390, 3,"C",42,"A",,"A",,"C",42,"A",,"A",,"A",,"A",,"A",
176406, 1,"R",775,"A",,"A",,"R",775,"A",,"A",,"A",,"A",,"A",
176406, 2,"R",762,"A",,"A",,"R",762,"A",,"A",,"A",,"A",,"A",
176406, 3,"R",654,"A",,"A",,"R",654,"A",,"A",,"A",,"A",,"A",
176406,11,"R",108,"A",,"A",,"R",108,"A",,"A",,"A",,"A",,"A",
176406,12,"R",13,"A",,"A",,"R",13,"A",,"A",,"A",,"A",,"A",
176433, 1,"R",46,"A",,"A",,"R",46,"A",,"A",,"A",,"A",,"A",
176433, 2,"R",46,"A",,"A",,"R",46,"A",,"A",,"A",,"A",,"A",
176433, 3,"C",46,"A",,"A",,"C",46,"A",,"A",,"A",,"A",,"A",
176451, 1,"R",158,"R",109,"R",27,"R",22,"R",36,"R",40,"R",3,"R",30,"R",0
176451,12,"R",158,"R",109,"R",27,"R",22,"R",36,"R",40,"R",3,"R",30,"R",0
176479, 1,"R",5472,"R",1528,"R",1285,"R",2659,"R",1116,"R",393,"R",2,"R",17,"R",0
176479, 2,"R",3233,"R",527,"R",980,"R",1726,"R",401,"R",118,"R",0,"R",8,"R",0
176479, 3,"R",2101,"R",525,"R",980,"R",596,"R",399,"R",118,"R",0,"R",8,"R",0
176479,11,"R",1132,"R",2,"R",0,"R",1130,"R",2,"R",0,"R",0,"R",0,"R",0
176479,12,"R",2239,"R",1001,"R",305,"R",933,"R",715,"R",275,"R",2,"R",9,"R",0
176600, 1,"R",124,"R",11,"R",3,"R",110,"R",7,"R",4,"R",0,"R",0,"R",0
176600,12,"R",124,"R",11,"R",3,"R",110,"R",7,"R",4,"R",0,"R",0,"R",0
176628, 1,"R",1414,"R",1414,"R",0,"R",0,"R",214,"R",76,"R",1,"R",20,"R",1103
176628, 2,"R",1058,"R",1058,"R",0,"R",0,"R",115,"R",32,"R",0,"R",3,"R",908
176628, 3,"R",1023,"R",1023,"R",0,"R",0,"R",94,"R",32,"R",0,"R",3,"R",894
176628,11,"R",35,"R",35,"R",0,"R",0,"R",21,"R",0,"R",0,"R",0,"R",14
176628,12,"R",356,"R",356,"R",0,"R",0,"R",99,"R",44,"R",1,"R",17,"R",195
176664, 1,"R",222,"R",52,"R",39,"R",131,"R",25,"R",24,"R",0,"R",3,"R",0
176664, 2,"R",202,"R",33,"R",38,"R",131,"R",15,"R",16,"R",0,"R",2,"R",0
176664, 3,"R",202,"R",33,"R",38,"R",131,"R",15,"R",16,"R",0,"R",2,"R",0
176664,12,"R",20,"R",19,"R",1,"R",0,"R",10,"R",8,"Z",0,"R",1,"R",0
176716, 1,"R",118,"A",,"A",,"R",118,"A",,"A",,"A",,"A",,"A",
176716, 2,"R",118,"A",,"A",,"R",118,"A",,"A",,"A",,"A",,"A",
176716, 3,"C",118,"A",,"A",,"C",118,"A",,"A",,"A",,"A",,"A",
176770, 1,"R",975,"R",206,"R",761,"R",8,"R",173,"R",33,"R",0,"R",0,"R",0
176770, 2,"R",742,"R",91,"R",651,"R",0,"R",86,"R",5,"R",0,"R",0,"R",0
176770, 3,"R",741,"R",91,"R",650,"R",0,"R",86,"R",5,"R",0,"R",0,"R",0
176770,11,"R",1,"R",0,"R",1,"R",0,"A",,"A",,"A",,"A",,"A",
176770,12,"R",233,"R",115,"R",110,"R",8,"R",87,"R",28,"R",0,"R",0,"R",0
176789, 1,"R",469,"R",257,"R",135,"R",77,"R",92,"R",139,"R",0,"R",23,"R",3
176789, 2,"R",376,"R",195,"R",116,"R",65,"R",81,"R",98,"R",0,"R",13,"R",3
176789, 3,"R",241,"R",101,"R",92,"R",48,"R",30,"R",56,"R",0,"R",12,"R",3
176789,11,"R",135,"R",94,"R",24,"R",17,"R",51,"R",42,"R",0,"R",1,"R",0
176789,12,"R",93,"R",62,"R",19,"R",12,"R",11,"R",41,"R",0,"R",10,"R",0
176798, 1,"R",275,"A",,"A",,"R",275,"A",,"A",,"A",,"A",,"A",
176798, 2,"R",275,"A",,"A",,"R",275,"A",,"A",,"A",,"A",,"A",
176798, 3,"R",275,"A",,"A",,"R",275,"A",,"A",,"A",,"A",,"A",
176910, 1,"R",186,"R",55,"R",38,"R",93,"R",12,"R",43,"R",0,"R",0,"R",0
176910, 2,"R",173,"R",55,"R",25,"R",93,"R",12,"R",43,"R",0,"R",0,"R",0
176910, 3,"R",164,"R",50,"R",25,"R",89,"R",9,"R",41,"R",0,"R",0,"R",0
176910,11,"R",9,"R",5,"R",0,"R",4,"R",3,"R",2,"R",0,"R",0,"R",0
176910,12,"R",13,"R",0,"R",13,"R",0,"A",,"A",,"A",,"A",,"A",
176947, 1,"R",1141,"A",,"A",,"R",1141,"A",,"A",,"A",,"A",,"A",
176947, 2,"R",1141,"A",,"A",,"R",1141,"A",,"A",,"A",,"A",,"A",
176947, 3,"R",1141,"A",,"A",,"R",1141,"A",,"A",,"A",,"A",,"A",
176965, 1,"R",9959,"R",1270,"R",3416,"R",5273,"R",1035,"R",229,"R",5,"R",1,"R",0
176965, 2,"R",7629,"R",540,"R",3083,"R",4006,"R",483,"R",56,"R",0,"R",1,"R",0
176965, 3,"R",6877,"R",504,"R",3058,"R",3315,"R",448,"R",55,"R",0,"R",1,"R",0
176965,11,"R",752,"R",36,"R",25,"R",691,"R",35,"R",1,"R",0,"R",0,"R",0
176965,12,"R",2330,"R",730,"R",333,"R",1267,"R",552,"R",173,"R",5,"R",0,"R",0
176983, 1,"R",53,"A",,"A",,"R",53,"A",,"A",,"A",,"A",,"A",
176983, 2,"R",53,"A",,"A",,"R",53,"A",,"A",,"A",,"A",,"A",
176983, 3,"R",53,"A",,"A",,"R",53,"A",,"A",,"A",,"A",,"A",
177038, 1,"R",608,"R",22,"R",56,"R",530,"R",8,"R",14,"R",0,"R",0,"R",0
177038, 2,"R",78,"R",22,"R",19,"R",37,"R",8,"R",14,"R",0,"R",0,"R",0
177038, 3,"R",77,"R",22,"R",19,"R",36,"R",8,"R",14,"R",0,"R",0,"R",0
177038,11,"R",1,"R",0,"Z",0,"R",1,"A",,"A",,"A",,"A",,"A",
177038,12,"R",530,"R",0,"R",37,"R",493,"A",,"A",,"A",,"A",,"A",
177065, 1,"R",8347,"R",5247,"R",1289,"R",1811,"R",1773,"R",3370,"Z",0,"R",104,"R",0
177065, 2,"R",7861,"R",4857,"R",1256,"R",1748,"R",1612,"R",3148,"Z",0,"R",97,"R",0
177065, 3,"R",7574,"R",4738,"R",1241,"R",1595,"R",1543,"R",3103,"Z",0,"R",92,"R",0
177065,11,"R",287,"R",119,"R",15,"R",153,"R",69,"R",45,"Z",0,"R",5,"R",0
177065,12,"R",486,"R",390,"R",33,"R",63,"R",161,"R",222,"Z",0,"R",7,"R",0
177083, 1,"R",42,"A",,"A",,"R",42,"A",,"A",,"A",,"A",,"A",
177083, 2,"R",42,"A",,"A",,"R",42,"A",,"A",,"A",,"A",,"A",
177083, 3,"R",40,"A",,"A",,"R",40,"A",,"A",,"A",,"A",,"A",
177083,11,"R",2,"A",,"A",,"R",2,"A",,"A",,"A",,"A",,"A",
177092, 1,"R",596,"R",166,"R",0,"R",430,"R",16,"R",150,"R",0,"R",0,"R",0
177092,12,"R",596,"R",166,"R",0,"R",430,"R",16,"R",150,"R",0,"R",0,"R",0
177117, 1,"R",283,"R",32,"R",0,"R",251,"R",10,"R",18,"R",0,"R",4,"R",0
177117, 2,"R",283,"R",32,"R",0,"R",251,"R",10,"R",18,"R",0,"R",4,"R",0
177117, 3,"R",283,"R",32,"R",0,"R",251,"R",10,"R",18,"R",0,"R",4,"R",0
177126, 1,"R",593,"R",193,"R",93,"R",307,"R",48,"R",125,"R",0,"R",11,"R",9
177126,12,"R",593,"R",193,"R",93,"R",307,"R",48,"R",125,"R",0,"R",11,"R",9
177135, 1,"R",4194,"R",510,"R",1121,"R",2563,"R",459,"R",49,"R",0,"R",2,"R",0
177135, 2,"R",4194,"R",510,"R",1121,"R",2563,"R",459,"R",49,"R",0,"R",2,"R",0
177135, 3,"R",2874,"R",310,"R",975,"R",1589,"R",270,"R",38,"R",0,"R",2,"R",0
177135,11,"R",1320,"R",200,"R",146,"R",974,"R",189,"R",11,"R",0,"R",0,"R",0
177144, 1,"R",1006,"R",109,"R",340,"R",557,"R",55,"R",45,"R",0,"R",9,"R",0
177144, 2,"R",954,"R",57,"R",340,"R",557,"R",27,"R",24,"R",0,"R",6,"R",0
177144, 3,"R",918,"R",57,"R",337,"R",524,"R",27,"R",24,"R",0,"R",6,"R",0
177144,11,"R",36,"R",0,"R",3,"R",33,"A",,"A",,"A",,"A",,"A",
177144,12,"R",52,"R",52,"R",0,"R",0,"R",28,"R",21,"R",0,"R",3,"R",0
177214, 1,"R",1691,"R",203,"R",264,"R",1224,"R",186,"R",14,"R",0,"R",3,"R",0
177214, 2,"R",1409,"R",5,"R",229,"R",1175,"R",1,"R",1,"R",0,"R",3,"R",0
177214, 3,"R",1404,"R",5,"R",229,"R",1170,"R",1,"R",1,"R",0,"R",3,"R",0
177214,11,"R",5,"R",0,"R",0,"R",5,"A",,"A",,"A",,"A",,"A",
177214,12,"R",282,"R",198,"R",35,"R",49,"R",185,"R",13,"R",0,"R",0,"R",0
177250, 1,"R",2593,"R",507,"R",761,"R",1325,"R",502,"R",5,"R",0,"R",0,"R",0
177250, 2,"R",2593,"R",507,"R",761,"R",1325,"R",502,"R",5,"R",0,"R",0,"R",0
177250, 3,"R",1845,"R",447,"R",710,"R",688,"R",442,"R",5,"R",0,"R",0,"R",0
177250,11,"R",748,"R",60,"R",51,"R",637,"R",60,"R",0,"R",0,"R",0,"R",0
177278, 1,"R",117,"R",117,"R",0,"R",0,"R",67,"R",50,"R",0,"R",0,"R",0
177278,12,"R",117,"R",117,"R",0,"R",0,"R",67,"R",50,"R",0,"R",0,"R",0
177302, 1,"R",508,"R",0,"R",508,"R",0,"A",,"A",,"A",,"A",,"A",
177302, 2,"R",508,"R",0,"R",508,"R",0,"A",,"A",,"A",,"A",,"A",
177302, 3,"R",508,"R",0,"R",508,"R",0,"A",,"A",,"A",,"A",,"A",
177339, 1,"R",1999,"R",294,"R",360,"R",1345,"R",205,"R",80,"R",0,"R",0,"R",9
177339, 2,"R",1511,"R",178,"R",327,"R",1006,"R",132,"R",42,"R",0,"R",0,"R",4
177339, 3,"R",1480,"R",171,"R",327,"R",982,"R",132,"R",39,"R",0,"R",0,"R",0
177339,11,"R",31,"R",7,"R",0,"R",24,"R",0,"R",3,"R",0,"R",0,"R",4
177339,12,"R",488,"R",116,"R",33,"R",339,"R",73,"R",38,"R",0,"R",0,"R",5
177418, 1,"R",1112,"R",307,"R",711,"R",94,"R",265,"R",41,"Z",0,"R",1,"R",0
177418, 2,"R",816,"R",162,"R",605,"R",49,"R",148,"R",14,"Z",0,"Z",0,"R",0
177418, 3,"R",810,"R",159,"R",603,"R",48,"R",145,"R",14,"Z",0,"Z",0,"R",0
177418,11,"R",6,"R",3,"R",2,"R",1,"R",3,"R",0,"Z",0,"Z",0,"R",0
177418,12,"R",296,"R",145,"R",106,"R",45,"R",117,"R",27,"Z",0,"R",1,"R",0
177436, 1,"R",23,"A",,"A",,"R",23,"A",,"A",,"A",,"A",,"A",
177436, 2,"R",23,"A",,"A",,"R",23,"A",,"A",,"A",,"A",,"A",
177436, 3,"R",23,"A",,"A",,"R",23,"A",,"A",,"A",,"A",,"A",
177472, 1,"R",11237,"R",2141,"R",2681,"R",6415,"R",2090,"R",43,"R",0,"R",8,"R",0
177472, 2,"R",11237,"R",2141,"R",2681,"R",6415,"R",2090,"R",43,"R",0,"R",8,"R",0
177472, 3,"R",9051,"R",1928,"R",2634,"R",4489,"R",1884,"R",39,"R",0,"R",5,"R",0
177472,11,"R",2186,"R",213,"R",47,"R",1926,"R",206,"R",4,"R",0,"R",3,"R",0
177542, 1,"R",739,"R",127,"R",121,"R",491,"R",96,"R",31,"Z",0,"Z",0,"R",0
177542, 2,"R",671,"R",59,"R",121,"R",491,"R",41,"R",18,"Z",0,"Z",0,"R",0
177542, 3,"R",559,"R",58,"R",121,"R",380,"R",40,"R",18,"Z",0,"Z",0,"R",0
177542,11,"R",112,"R",1,"R",0,"R",111,"R",1,"Z",0,"Z",0,"Z",0,"R",0
177542,12,"R",68,"R",68,"R",0,"R",0,"R",55,"R",13,"Z",0,"Z",0,"R",0
177551, 1,"R",1400,"R",1372,"R",28,"R",0,"R",790,"R",582,"R",0,"R",0,"R",0
177551, 2,"R",1400,"R",1372,"R",28,"R",0,"R",790,"R",582,"R",0,"R",0,"R",0
177551, 3,"R",1383,"R",1356,"R",27,"R",0,"R",778,"R",578,"R",0,"R",0,"R",0
177551,11,"R",17,"R",16,"R",1,"R",0,"R",12,"R",4,"R",0,"R",0,"R",0
177588, 1,"R",24,"A",,"A",,"R",24,"A",,"A",,"A",,"A",,"A",
177588, 2,"R",24,"A",,"A",,"R",24,"A",,"A",,"A",,"A",,"A",
177588, 3,"C",24,"A",,"A",,"C",24,"A",,"A",,"A",,"A",,"A",
177603, 1,"R",103,"A",,"A",,"R",103,"A",,"A",,"A",,"A",,"A",
177603, 2,"R",103,"A",,"A",,"R",103,"A",,"A",,"A",,"A",,"A",
177603, 3,"C",103,"A",,"A",,"C",103,"A",,"A",,"A",,"A",,"A",
177676, 1,"R",3740,"R",562,"R",1575,"R",1603,"R",551,"R",7,"R",4,"R",0,"R",0
177676, 2,"R",3740,"R",562,"R",1575,"R",1603,"R",551,"R",7,"R",4,"R",0,"R",0
177676, 3,"R",2693,"R",446,"R",1384,"R",863,"R",436,"R",7,"R",3,"R",0,"R",0
177676,11,"R",1047,"R",116,"R",191,"R",740,"R",115,"R",0,"R",1,"R",0,"R",0
177685, 1,"R",91,"A",,"A",,"R",91,"A",,"A",,"A",,"A",,"A",
177685, 2,"R",91,"A",,"A",,"R",91,"A",,"A",,"A",,"A",,"A",
177685, 3,"C",91,"A",,"A",,"C",91,"A",,"A",,"A",,"A",,"A",
177719, 1,"R",627,"R",0,"R",98,"R",529,"A",,"A",,"A",,"A",,"A",
177719, 2,"R",529,"A",,"A",,"R",529,"A",,"A",,"A",,"A",,"A",
177719, 3,"R",529,"A",,"A",,"R",529,"A",,"A",,"A",,"A",,"A",
177719,12,"R",98,"R",0,"R",98,"R",0,"A",,"A",,"A",,"A",,"A",
177746, 1,"R",698,"A",,"A",,"R",698,"A",,"A",,"A",,"A",,"A",
177746, 2,"R",698,"A",,"A",,"R",698,"A",,"A",,"A",,"A",,"A",
177746, 3,"R",696,"A",,"A",,"R",696,"A",,"A",,"A",,"A",,"A",
177746,11,"R",2,"A",,"A",,"R",2,"A",,"A",,"A",,"A",,"A",
177816, 1,"R",68,"A",,"A",,"R",68,"A",,"A",,"A",,"A",,"A",
177816,12,"R",68,"A",,"A",,"R",68,"A",,"A",,"A",,"A",,"A",
177834, 1,"R",3995,"R",1651,"R",2344,"R",0,"R",101,"R",1494,"Z",0,"R",56,"R",0
177834,12,"R",3995,"R",1651,"R",2344,"R",0,"R",101,"R",1494,"Z",0,"R",56,"R",0
177870, 1,"R",10,"A",,"A",,"R",10,"A",,"A",,"A",,"A",,"A",
177870, 2,"R",10,"A",,"A",,"R",10,"A",,"A",,"A",,"A",,"A",
177870, 3,"R",10,"A",,"A",,"R",10,"A",,"A",,"A",,"A",,"A",
177931, 1,"R",30,"A",,"A",,"R",30,"A",,"A",,"A",,"A",,"A",
177931, 2,"R",30,"A",,"A",,"R",30,"A",,"A",,"A",,"A",,"A",
177931, 3,"R",30,"A",,"A",,"R",30,"A",,"A",,"A",,"A",,"A",
177940, 1,"R",2012,"R",117,"R",787,"R",1108,"R",95,"R",18,"Z",0,"R",4,"R",0
177940, 2,"R",1892,"R",66,"R",762,"R",1064,"R",55,"R",8,"Z",0,"R",3,"R",0
177940, 3,"R",1475,"R",62,"R",762,"R",651,"R",51,"R",8,"Z",0,"R",3,"R",0
177940,11,"R",417,"R",4,"Z",0,"R",413,"R",4,"Z",0,"Z",0,"Z",0,"R",0
177940,12,"R",120,"R",51,"R",25,"R",44,"R",40,"R",10,"Z",0,"R",1,"R",0
177968, 1,"R",7382,"R",2423,"R",2974,"R",1985,"R",1533,"R",257,"R",591,"R",42,"R",0
177968, 2,"R",4822,"R",809,"R",2702,"R",1311,"R",541,"R",254,"R",0,"R",14,"R",0
177968, 3,"R",4780,"R",805,"R",2698,"R",1277,"R",537,"R",254,"R",0,"R",14,"R",0
177968,11,"R",42,"R",4,"R",4,"R",34,"R",4,"R",0,"R",0,"R",0,"R",0
177968,12,"R",2560,"R",1614,"R",272,"R",674,"R",992,"R",3,"R",591,"R",28,"R",0
177977, 1,"R",1756,"R",19,"R",354,"R",1383,"R",17,"R",2,"R",0,"R",0,"R",0
177977, 2,"R",1756,"R",19,"R",354,"R",1383,"R",17,"R",2,"R",0,"R",0,"R",0
177977, 3,"R",1700,"R",3,"R",349,"R",1348,"R",2,"R",1,"R",0,"R",0,"R",0
177977,11,"R",56,"R",16,"R",5,"R",35,"R",15,"R",1,"R",0,"R",0,"R",0
177986, 1,"R",1806,"R",891,"R",576,"R",339,"R",133,"R",702,"R",0,"R",52,"R",4
177986, 2,"R",320,"R",301,"R",0,"R",19,"R",65,"R",210,"R",0,"R",22,"R",4
177986, 3,"R",281,"R",281,"R",0,"R",0,"R",56,"R",203,"R",0,"R",22,"R",0
177986,11,"R",39,"R",20,"R",0,"R",19,"R",9,"R",7,"R",0,"R",0,"R",4
177986,12,"R",1486,"R",590,"R",576,"R",320,"R",68,"R",492,"R",0,"R",30,"R",0
177995, 1,"R",13085,"R",11395,"R",614,"R",1076,"R",11180,"R",214,"R",0,"R",1,"R",0
177995, 2,"R",13085,"R",11395,"R",614,"R",1076,"R",11180,"R",214,"R",0,"R",1,"R",0
177995, 3,"R",11468,"R",10663,"R",405,"R",400,"R",10464,"R",198,"R",0,"R",1,"R",0
177995,11,"R",1617,"R",732,"R",209,"R",676,"R",716,"R",16,"R",0,"R",0,"R",0
178004, 1,"R",40,"R",40,"R",0,"R",0,"R",25,"R",15,"Z",0,"Z",0,"R",0
178004, 2,"R",40,"R",40,"R",0,"R",0,"R",25,"R",15,"Z",0,"Z",0,"R",0
178004, 3,"C",40,"C",40,"C",0,"C",0,"C",25,"C",15,"Z",0,"Z",0,"C",0
178059, 1,"R",10979,"R",7309,"R",1857,"R",1813,"R",1704,"R",5583,"R",12,"R",8,"R",2
178059, 2,"R",5504,"R",2504,"R",1675,"R",1325,"R",783,"R",1713,"R",2,"R",6,"R",0
178059, 3,"R",5463,"R",2496,"R",1675,"R",1292,"R",777,"R",1711,"R",2,"R",6,"R",0
178059,11,"R",41,"R",8,"R",0,"R",33,"R",6,"R",2,"R",0,"R",0,"R",0
178059,12,"R",5475,"R",4805,"R",182,"R",488,"R",921,"R",3870,"R",10,"R",2,"R",2
178077, 1,"R",59,"A",,"A",,"R",59,"A",,"A",,"A",,"A",,"A",
178077, 2,"R",59,"A",,"A",,"R",59,"A",,"A",,"A",,"A",,"A",
178077, 3,"C",59,"A",,"A",,"C",59,"A",,"A",,"A",,"A",,"A",
178183, 1,"R",297,"R",0,"R",88,"R",209,"A",,"A",,"A",,"A",,"A",
178183, 2,"R",297,"R",0,"R",88,"R",209,"A",,"A",,"A",,"A",,"A",
178183, 3,"R",297,"R",0,"R",88,"R",209,"A",,"A",,"A",,"A",,"A",
178208, 1,"R",3432,"R",1356,"R",449,"R",1627,"R",210,"R",1060,"R",0,"R",86,"R",0
178208, 2,"R",880,"R",379,"R",141,"R",360,"R",91,"R",285,"R",0,"R",3,"R",0
178208, 3,"R",858,"R",375,"R",141,"R",342,"R",90,"R",282,"R",0,"R",3,"R",0
178208,11,"R",22,"R",4,"R",0,"R",18,"R",1,"R",3,"R",0,"R",0,"R",0
178208,12,"R",2552,"R",977,"R",308,"R",1267,"R",119,"R",775,"R",0,"R",83,"R",0
178217, 1,"R",2410,"R",493,"R",913,"R",1004,"R",492,"R",1,"Z",0,"Z",0,"R",0
178217, 2,"R",2410,"R",493,"R",913,"R",1004,"R",492,"R",1,"Z",0,"Z",0,"R",0
178217, 3,"R",1667,"R",399,"R",833,"R",435,"R",398,"R",1,"Z",0,"Z",0,"R",0
178217,11,"R",743,"R",94,"R",80,"R",569,"R",94,"Z",0,"Z",0,"Z",0,"R",0
178244, 1,"R",4860,"R",640,"R",1179,"R",3041,"R",524,"R",115,"R",0,"R",1,"R",0
178244, 2,"R",4046,"R",243,"R",985,"R",2818,"R",197,"R",46,"R",0,"R",0,"R",0
178244, 3,"R",1589,"R",224,"R",975,"R",390,"R",178,"R",46,"R",0,"R",0,"R",0
178244,11,"R",2457,"R",19,"R",10,"R",2428,"R",19,"Z",0,"Z",0,"Z",0,"R",0
178244,12,"R",814,"R",397,"R",194,"R",223,"R",327,"R",69,"Z",0,"R",1,"R",0
178341, 1,"R",5045,"R",1181,"R",1688,"R",2176,"R",892,"R",235,"R",27,"R",27,"R",0
178341, 2,"R",4927,"R",1077,"R",1682,"R",2168,"R",809,"R",215,"R",26,"R",27,"R",0
178341, 3,"R",4342,"R",896,"R",1638,"R",1808,"R",661,"R",210,"R",25,"R",0,"R",0
178341,11,"R",585,"R",181,"R",44,"R",360,"R",148,"R",5,"R",1,"R",27,"R",0
178341,12,"R",118,"R",104,"R",6,"R",8,"R",83,"R",20,"R",1,"R",0,"R",0
178369, 1,"R",1682,"R",227,"R",74,"R",1381,"R",184,"R",7,"R",0,"R",36,"R",0
178369, 2,"R",1640,"R",227,"R",73,"R",1340,"R",184,"R",7,"R",0,"R",36,"R",0
178369, 3,"R",1321,"R",109,"R",47,"R",1165,"R",66,"R",7,"R",0,"R",36,"R",0
178369,11,"R",319,"R",118,"R",26,"R",175,"R",118,"R",0,"R",0,"R",0,"R",0
178369,12,"R",42,"R",0,"R",1,"R",41,"A",,"A",,"A",,"A",,"A",
178387, 1,"R",4911,"R",567,"R",2741,"R",1603,"R",487,"R",71,"R",0,"R",8,"R",1
178387, 2,"R",4717,"R",485,"R",2661,"R",1571,"R",425,"R",55,"R",0,"R",4,"R",1
178387, 3,"R",3530,"R",426,"R",2621,"R",483,"R",366,"R",55,"R",0,"R",4,"R",1
178387,11,"R",1187,"R",59,"R",40,"R",1088,"R",59,"R",0,"R",0,"R",0,"R",0
178387,12,"R",194,"R",82,"R",80,"R",32,"R",62,"R",16,"R",0,"R",4,"R",0
178396, 1,"R",31089,"R",6763,"R",20375,"R",3951,"R",4290,"R",2274,"R",0,"R",199,"R",0
178396, 2,"R",23383,"R",3664,"R",18312,"R",1407,"R",2722,"R",858,"R",0,"R",84,"R",0
178396, 3,"R",22622,"R",3157,"R",18262,"R",1203,"R",2289,"R",786,"R",0,"R",82,"R",0
178396,11,"R",761,"R",507,"R",50,"R",204,"R",433,"R",72,"R",0,"R",2,"R",0
178396,12,"R",7706,"R",3099,"R",2063,"R",2544,"R",1568,"R",1416,"R",0,"R",115,"R",0
178402, 1,"R",16147,"R",4552,"R",5954,"R",5641,"R",2763,"R",1440,"R",0,"R",349,"R",0
178402, 2,"R",11027,"R",2705,"R",4398,"R",3924,"R",1793,"R",749,"R",0,"R",163,"R",0
